pH,CO2_frac,HCO3_frac,CO3_frac
5.773773773773773,0.543426810266399,0.45628199106137557,0.0002911986722253324
5.787787787787788,0.5354048087895487,0.46428916499945894,0.0003060262109924303
5.801801801801802,0.527364275571332,0.4723141991728885,0.0003215252557794673
5.8158158158158155,0.5193093451703866,0.48035293345237506,0.0003377213772384747
5.82982982982983,0.5112441819742797,0.4884011771257054,0.0003546409000149915
5.843843843843843,0.5031729716207414,0.4964547174593299,0.0003723109199286616
5.857857857857858,0.49509991232525613,0.5045093283529017,0.0003907593218421605
5.871871871871872,0.487029206153131,0.5125607790485978,0.00041001479827113604
5.885885885885886,0.4789650502745473,0.5206048428566639,0.00043010686878893113
5.8998998998999,0.47091162824124716,0.5286373058584722,0.00045106590028063325
5.913913913913914,0.46287310132335074,0.5366539755485475,0.0004729231281015971
5.927927927927928,0.4548535999443186,0.5446506893774854,0.000495710678196038
5.941941941941942,0.4468572152513569,0.5526233231584117,0.0005194615902314584
5.955955955955956,0.4388879908575418,0.5605677993006534,0.0005442098418046864
5.96996996996997,0.43094991479063843,0.5684800948355864,0.0005699903737751842
5.983983983983984,0.42304691168207814,0.5763562492011409,0.000596839116780867
5.997997997997998,0.41518283522777766,0.5841923717532311,0.0006247930189912477
6.012012012012012,0.4073614609504932,0.5919846489743549,0.0006538900751520418
6.026026026026026,0.3995864792912583,0.5997293513517671,0.0006841693569745727
6.04004004004004,0.3918614890550674,0.6074228399000101,0.0007156710449225223
6.054054054054054,0.3841899912335272,0.6150615723050253,0.0007484364614474874
6.068068068068068,0.3765753832245585,0.6226421086697176,0.0007825081057238744
6.082082082082082,0.3690209534665571,0.6301611168435103,0.0008179296899325079
6.096096096096096,0.36152987650166496,0.637615377321194,0.0008547461771412058
6.11011011011011,0.3541052084799958,0.6450017876991747,0.0008930038208295279
6.124124124124124,0.34674988311387867,0.6523173666800176,0.0009327502061036629
6.138138138138138,0.3394667080883698,0.6595592576189836,0.0009740342926464633
6.152152152152152,0.33225836193156266,0.6667247316089907,0.0010169064594465161
6.166166166166166,0.32512739134552826,0.6738111901031225,0.0010614185513491687
6.18018018018018,0.3180762089961195,0.6808161670764088,0.0011076239274716343
6.1941941941941945,0.31110709175740403,0.6877373307310726,0.001155577511523354
6.208208208208208,0.3042221794040901,0.6945724847518376,0.0012053358440722772
6.222222222222222,0.29742347374310935,0.7013195691200936,0.0012569571367970522
6.236236236236236,0.2907128381734384,0.7079766604977968,0.0013105013287646862
6.25025025025025,0.284091997661311,0.714541972193916,0.0013660301447730604
6.2642642642642645,0.27756253911626616,0.7210138537279365,0.0014236071557973448
6.278278278278278,0.2711259121518864,0.7273907900065341,0.0014832978415795475
6.292292292292292,0.2647834302137179,0.7336714001308815,0.0015451696554004595
6.306306306306306,0.2585362720556829,0.7398544358532436,0.001609292091073535
6.32032032032032,0.25238548354526175,0.7459387797025374,0.0016757367522008384
6.334334334334335,0.24633197977693294,0.7519234427993355,0.0017445774237315505
6.348348348348348,0.2403765474726917,0.7578075623814438,0.0018158901458644645
6.362362362362362,0.23451984764801853,0.7635903990616449,0.0018897532903366376
6.376376376376376,0.22876241852136728,0.7692713338394913,0.0019662476391413054
6.39039039039039,0.22310467864509773,0.7748498648891828,0.0020454564657194636
6.404404404404405,0.21754693023580854,0.7803256041455211,0.0021274656186704376
6.418418418418418,0.21208936268216655,0.785698273709805,0.0022123636080283384
6.4324324324324325,0.2067320562086258,0.7909677020972217,0.0023002416941525087
6.446446446446447,0.2014749856738433,0.7961338203468752,0.0023911939792815207
6.46046046046046,0.19631802448309763,0.8011966580151004,0.00248531750180195
6.474474474474475,0.19126094859465298,0.8061563390720624,0.0025827123332845454
6.488488488488488,0.1863034406006972,0.8110130777209608,0.0026834816783420238
6.5025025025025025,0.1814450938642613,0.8157671741583742,0.002787731977364487
6.516516516516517,0.17668541669436966,0.8204190102934406,0.0028955730121897963
6.53053053053053,0.17202383654255168,0.8249690454426802,0.0030071180147681112
6.544544544544545,0.16745970420478204,0.8294178120163367,0.0031224837788812044
6.558558558558558,0.1629922980138806,0.8337659112111407,0.0032417907749786546
6.5725725725725725,0.1586208280083766,0.8380140087234287,0.0033651632681947494
6.586586586586587,0.1543444400648535,0.8421628304955356,0.003492729439610938
6.6006006006006,0.1501622199817769,0.8462131585073928,0.0036246215108303795
6.614614614614615,0.14607319750381206,0.8501658266242558,0.003760975871932114
6.628628628628628,0.14207635027663382,0.8540217165104927,0.0039019332128734092
6.642642642642643,0.13817060772318263,0.8577817536184071,0.004047638658410173
6.656656656656657,0.13435485483329354,0.8614469032601009,0.004198241906605572
6.67067067067067,0.1306279358595328,0.865018166769469,0.004353897370998195
6.684684684684685,0.12698865791297245,0.8684965777605264,0.004514764326501216
6.698698698698698,0.12343579445349974,0.871883198487396,0.004681007059104274
6.712712712712713,0.11996808867006732,0.8751791163104825,0.004852795019450168
6.726726726726727,0.11658425674708237,0.8783854402725598,0.005030302980357766
6.7407407407407405,0.11328299101386854,0.8815032977877688,0.0052137111983625644
6.754754754754755,0.11006296297483087,0.8845338314458236,0.005403205579345399
6.768768768768768,0.10692282621861844,0.8874781959330631,0.005598977848318611
6.782782782782783,0.1038612192051753,0.8903375550713865,0.005801225723438232
6.796796796796797,0.10087676793015482,0.8931130789755369,0.006010153094308314
6.8108108108108105,0.09796808846667969,0.895805941328678,0.006225970204642287
6.824824824824825,0.09513378938492496,0.8984173167757317,0.006448893839343296
6.838838838838838,0.09237247405043268,0.9009483784335045,0.006679147516062771
6.852852852852853,0.08968274280246673,0.9034002955162397,0.006916961681293617
6.866866866866867,0.08706319501407729,0.9057742310748728,0.0071625739110500125
6.880880880880881,0.0845124310358601,0.9080713398479575,0.00741622911618237
6.894894894894895,0.08202905402568916,0.91029276622194,0.007678179752370813
6.908908908908908,0.07961167166694035,0.9124396422982244,0.007948686034835194
6.922922922922923,0.07725889777794813,0.9145130860642573,0.008228016157794431
6.936936936936937,0.07496935381562136,0.9165141996656782,0.008516446518700505
6.950950950950951,0.07274167027629334,0.9184440677764404,0.008814261947266271
6.964964964964965,0.07057448799702465,0.9203037560636775,0.009121755939297772
6.978978978978979,0.06846645936066638,0.9220943097440006,0.009439230895333058
6.992992992992993,0.06641624940807907,0.9238167522278401,0.00976699836408081
7.007007007007007,0.06442253686095503,0.9254720838484037,0.010105379290641097
7.021021021021021,0.062484015058737526,0.9270612806717828,0.010454704269479628
7.035035035035035,0.060599392813140765,0.9285852933847438,0.010815313802115381
7.049049049049049,0.05876739518378212,0.9300450462567503,0.01118755855946742
7.063063063063063,0.05698676417842414,0.9314414361727823,0.01157179964879364
7.077077077077077,0.05525625938129571,0.9327753317335659,0.011968408885138405
